Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,"Rs. 11,15,500",998,4,,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1590,3995,1770,SUV,5,,,18.15,,,7,200,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,"Remote, Smart Key",118@6000rpm,172Nm@1500-4000rpm,Yes,Yes,Yes,Yes,5,Fabric,DCT,2500,215 / 60 R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, Internal",350,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,"Internal, Manual",Yes,Manual,Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,,Yes,Yes,,,,,,,Yes,,,,,
Hyundai,Venue,1.2 Kappa Mt S,"Rs. 7,25,000",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1590,3995,1770,SUV,5,,,17.52,,,5,200,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,,,195 / 65 R15,195 / 65 R15,Electric Power,All Windows,,Remote,82hp@6000rpm,115Nm@4000rpm,Yes,Yes,Yes,Yes,5,,Manual,2500,195 / 65 R15,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, Internal",350,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,"Internal, Manual",Yes,Manual,Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,Yes,,Yes,Yes,,Yes,,,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,Yes,Yes,,Yes,Multifunction Steering Wheel,Yes,,,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,,,,,,Yes,,,,,
Hyundai,Venue,1.4 Crdi Mt S,"Rs. 8,50,000",1397,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590,3995,1770,SUV,5,,,23.7,,,6,200,,,MacPherson Strut & Coil spring,Coupled Torsion Beam Axle with coil spring,,,195 / 65 R15,195 / 65 R15,,All Windows,,,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2500,,,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,,,Yes,Internal,Analog,Manual,Analog,Yes,,,Co-Driver Only,,Air Conditioning with cooling only,Yes,,Yes,,,,Normal,Yes,Yes,,,,,,Yes,,,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,,Yes,2,,,,,Rear sensors,Yes,Yes,,,,Yes,Yes,Yes,Yes,Manual Adjustment,,,,,,,Yes,,,Yes,,,,,,,,,,,,,
Hyundai,Venue,1.4 Crdi Mt Sx,"Rs. 9,83,000",1397,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590,3995,1770,SUV,5,,,23.7,,,6,200,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,,,215 / 60 R16,215 / 60 R16,,All Windows,,,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2500,,,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,,Yes,Front,,,Yes,Internal,Analog,Manual,Analog,Yes,,,Co-Driver Only,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Normal,Yes,Yes,,,,Yes,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,Yes,,Yes,,,Yes,,,,,Yes,,,Yes,,,,,
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,"Rs. 9,98,000",1397,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590,3995,1770,SUV,5,,,23.7,,,6,200,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle with coil spring,,,215 / 60 R16,215 / 60 R16,,All Windows,,,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,Analog,2,5,Leather,Manual,2500,,,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,,,Yes,Internal,Analog,Manual,Digital,Yes,,Yes,Co-Driver Only,,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,,,,Normal,Yes,Yes,,Yes,Yes,Yes,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,Yes,,Yes,,Yes,,Only front,Yes,,Yes,,Yes,Yes,,,Yes,,,,,
Hyundai,Venue,1.4 Crdi Mt Sx(O),"Rs. 10,89,000",1397,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1590,3995,1770,SUV,5,,,23.7,,,6,200,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle with coil spring,,,215 / 60 R16,215 / 60 R16,,All Windows,,,90PS,22.4,Digital,Analog,Analog,2,5,Leather,Manual,2500,215 / 60 R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,350,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,,,Yes,Internal,Analog,Manual,Analog,Yes,,Yes,Co-Driver Only,,Manual Air conditioning with cooling and heating,,Yes,Yes,,,,Normal,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Front Row,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6,,,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,,,Yes,,Yes,Yes,,,Yes,,,,,
Tata,Nexon,Xe,"Rs. 6,95,000",1198,3,4,,In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,Only Front Windows,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,,Yes,,,,350,,,Yes,Digital,Front,Yes,Yes,,,,,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,,,,,,Yes,,Multifunction Steering Wheel,Yes,,,Yes,,,,,,,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xm,"Rs. 7,70,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,,350,Yes,Yes,Yes,Digital,Front,Yes,Yes,,,Yes,,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors,,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,,,Yes,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xz,"Rs. 8,70,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Reach, Rake",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,Yes,,Yes,,,Yes,Yes,,,,Yes,,,,,,,,
Tata,Nexon,Xz Plus,"Rs. 9,50,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,,,,,,,
Tata,Nexon,Xz Plus Dual Tone,"Rs. 9,70,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,,Yes,,,,,,,,,,,,
Tata,Nexon,Xz Plus (O),"Rs. 10,40,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,,Yes,,,,,,,,,,,,
Tata,Nexon,Xz Plus (O) Dual Tone,"Rs. 10,60,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
Tata,Nexon,Xma,"Rs. 8,30,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,,350,Yes,Yes,Yes,Digital,Front,Yes,Yes,,,Yes,,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors,,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,,,Yes,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xza Plus,"Rs. 10,10,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
Tata,Nexon,Xza Plus (O) Dual Tone,"Rs. 11,20,000",1198,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,,17.6,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Automatic,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
Tata,Nexon,Xe Diesel,"Rs. 8,45,000",1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,Only Front Windows,,,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,Not on offer,,Yes,,,Internal,350,,,Yes,Digital,Front,Yes,Yes,,,,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,,,,,,Yes,,Multifunction Steering Wheel,Yes,,,Yes,,,,,,,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xm Diesel,"Rs. 9,20,000",1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors,,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,,,Yes,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xz Diesel,"Rs. 10,20,000",1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,195/60 R16,195/60 R16,Electric Power,All Windows,,,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,195/60 R16,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,Yes,,Yes,,,Yes,Yes,,,,,,,,,,,,
Tata,Nexon,Xz Plus Diesel,"Rs. 11,00,000",1497,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,,209,Ventilated Disc,Drum,Independent McPherson,Twist Beam with Coil spring and Shock Absorber,,,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Smart Key,110PS@3750RPM,260Nm@1500-2750rpm,Analog,Analog,Digital,Yes,5,Fabric,Manual,2498,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,350,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,Yes,Internal,Analog,,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Reach, Rake",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,,Yes,,Yes,,,,,,
